location_id,country,event_type,indicator_name,year,annual_value,value_source,caveat
cn_kashgar,China,Heatwave,annual_event_count,2025,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Rainfall,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Rainfall,annual_event_count,2022,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Rainfall,annual_event_count,2023,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Rainfall,annual_event_count,2024,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Rainfall,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Storm,annual_event_count,2021,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Storm,annual_event_count,2022,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Storm,annual_event_count,2023,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Storm,annual_event_count,2024,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Storm,annual_event_count,2025,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Temperature,annual_event_count,2021,30.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Temperature,annual_event_count,2022,28.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Temperature,annual_event_count,2023,24.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Temperature,annual_event_count,2024,36.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Temperature,annual_event_count,2025,28.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Wind,annual_event_count,2021,13.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Wind,annual_event_count,2022,16.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Wind,annual_event_count,2023,18.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Wind,annual_event_count,2024,20.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_kashgar,China,Wind,annual_event_count,2025,16.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Drought,annual_event_count,2021,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Drought,annual_event_count,2022,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Drought,annual_event_count,2023,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Drought,annual_event_count,2024,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Drought,annual_event_count,2025,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Flood,annual_event_count,2021,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Flood,annual_event_count,2022,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Flood,annual_event_count,2023,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Flood,annual_event_count,2024,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Flood,annual_event_count,2025,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Heatwave,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Heatwave,annual_event_count,2022,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Heatwave,annual_event_count,2023,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Heatwave,annual_event_count,2024,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Heatwave,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Rainfall,annual_event_count,2021,6.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Rainfall,annual_event_count,2022,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Rainfall,annual_event_count,2023,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Rainfall,annual_event_count,2024,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Rainfall,annual_event_count,2025,7.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Storm,annual_event_count,2021,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Storm,annual_event_count,2022,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Storm,annual_event_count,2023,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Storm,annual_event_count,2024,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Storm,annual_event_count,2025,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Temperature,annual_event_count,2021,41.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Temperature,annual_event_count,2022,27.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Temperature,annual_event_count,2023,33.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Temperature,annual_event_count,2024,35.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Temperature,annual_event_count,2025,23.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Wind,annual_event_count,2021,23.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Wind,annual_event_count,2022,17.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Wind,annual_event_count,2023,19.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Wind,annual_event_count,2024,16.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
cn_urumqi,China,Wind,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Drought,annual_event_count,2021,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Drought,annual_event_count,2022,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Drought,annual_event_count,2023,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Drought,annual_event_count,2024,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Drought,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Flood,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Flood,annual_event_count,2022,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Flood,annual_event_count,2023,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Flood,annual_event_count,2024,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Flood,annual_event_count,2025,6.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Heatwave,annual_event_count,2021,6.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Heatwave,annual_event_count,2022,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Heatwave,annual_event_count,2023,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Heatwave,annual_event_count,2024,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Heatwave,annual_event_count,2025,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Rainfall,annual_event_count,2021,7.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Rainfall,annual_event_count,2022,12.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Rainfall,annual_event_count,2023,11.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Rainfall,annual_event_count,2024,10.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Rainfall,annual_event_count,2025,12.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Storm,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Storm,annual_event_count,2022,7.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Storm,annual_event_count,2023,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Storm,annual_event_count,2024,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Storm,annual_event_count,2025,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Temperature,annual_event_count,2021,29.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Temperature,annual_event_count,2022,31.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Temperature,annual_event_count,2023,29.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Temperature,annual_event_count,2024,32.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Temperature,annual_event_count,2025,23.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Wind,annual_event_count,2021,16.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Wind,annual_event_count,2022,20.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Wind,annual_event_count,2023,13.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Wind,annual_event_count,2024,17.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_amritsar,India,Wind,annual_event_count,2025,11.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Drought,annual_event_count,2021,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Drought,annual_event_count,2022,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Drought,annual_event_count,2023,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Drought,annual_event_count,2024,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Drought,annual_event_count,2025,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Flood,annual_event_count,2021,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Flood,annual_event_count,2022,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Flood,annual_event_count,2023,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Flood,annual_event_count,2024,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Flood,annual_event_count,2025,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Heatwave,annual_event_count,2021,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Heatwave,annual_event_count,2022,6.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Heatwave,annual_event_count,2023,7.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Heatwave,annual_event_count,2024,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Heatwave,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Rainfall,annual_event_count,2021,6.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Rainfall,annual_event_count,2022,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Rainfall,annual_event_count,2023,7.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Rainfall,annual_event_count,2024,9.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Rainfall,annual_event_count,2025,8.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Storm,annual_event_count,2021,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Storm,annual_event_count,2022,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Storm,annual_event_count,2023,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Storm,annual_event_count,2024,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Storm,annual_event_count,2025,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Temperature,annual_event_count,2021,23.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Temperature,annual_event_count,2022,32.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Temperature,annual_event_count,2023,24.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Temperature,annual_event_count,2024,26.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Temperature,annual_event_count,2025,24.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Wind,annual_event_count,2021,20.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Wind,annual_event_count,2022,19.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Wind,annual_event_count,2023,20.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Wind,annual_event_count,2024,14.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_jaipur,India,Wind,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Drought,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Drought,annual_event_count,2022,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Drought,annual_event_count,2023,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Drought,annual_event_count,2024,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Drought,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Flood,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Flood,annual_event_count,2022,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Flood,annual_event_count,2023,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Flood,annual_event_count,2024,6.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Flood,annual_event_count,2025,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Heatwave,annual_event_count,2021,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Heatwave,annual_event_count,2022,6.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Heatwave,annual_event_count,2023,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Heatwave,annual_event_count,2024,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Heatwave,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Rainfall,annual_event_count,2021,7.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Rainfall,annual_event_count,2022,7.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Rainfall,annual_event_count,2023,10.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Rainfall,annual_event_count,2024,10.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Rainfall,annual_event_count,2025,7.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Storm,annual_event_count,2021,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Storm,annual_event_count,2022,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Storm,annual_event_count,2023,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Storm,annual_event_count,2024,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Storm,annual_event_count,2025,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Temperature,annual_event_count,2021,21.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Temperature,annual_event_count,2022,35.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Temperature,annual_event_count,2023,34.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Temperature,annual_event_count,2024,31.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Temperature,annual_event_count,2025,20.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Wind,annual_event_count,2021,20.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Wind,annual_event_count,2022,25.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Wind,annual_event_count,2023,15.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Wind,annual_event_count,2024,13.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_new_delhi,India,Wind,annual_event_count,2025,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Drought,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Drought,annual_event_count,2022,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Drought,annual_event_count,2023,1.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Drought,annual_event_count,2024,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Drought,annual_event_count,2025,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Flood,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Flood,annual_event_count,2022,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Flood,annual_event_count,2023,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Flood,annual_event_count,2024,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Flood,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Heatwave,annual_event_count,2021,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Heatwave,annual_event_count,2022,0.0,filled_missing_year_as_zero,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Heatwave,annual_event_count,2023,3.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Heatwave,annual_event_count,2024,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Heatwave,annual_event_count,2025,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Rainfall,annual_event_count,2021,8.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Rainfall,annual_event_count,2022,14.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Rainfall,annual_event_count,2023,18.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Rainfall,annual_event_count,2024,19.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Rainfall,annual_event_count,2025,19.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Storm,annual_event_count,2021,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Storm,annual_event_count,2022,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Storm,annual_event_count,2023,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Storm,annual_event_count,2024,5.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Storm,annual_event_count,2025,2.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Temperature,annual_event_count,2021,20.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Temperature,annual_event_count,2022,16.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Temperature,annual_event_count,2023,20.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Temperature,annual_event_count,2024,35.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Temperature,annual_event_count,2025,34.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Wind,annual_event_count,2021,23.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Wind,annual_event_count,2022,19.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Wind,annual_event_count,2023,16.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Wind,annual_event_count,2024,18.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
in_srinagar,India,Wind,annual_event_count,2025,8.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
ir_kerman,Iran,Drought,annual_event_count,2021,4.0,Climate Indicator node,Observed pattern within the 2021-2025 dataset only; this is not long-term climate attribution.
